tweet_id,sentiment,author,content
1957293548,disgust,misshuiying,rah rah. youtube isn't working again. oh great
1957294470,disgust,allysonalfonso,@BrookeAmanda that sucks  what bout kate
1957305935,disgust,epicwinmaster,lol my other tank/dps friend is having the same problem in a different guild.  wtf is wrong with this server?
1957311527,disgust,carolineee,my hsbc savings apy dropped to 1.55%. sort of feeling like pulling out all my money and keeping it underneath my mattress.
1957317721,disgust,JohnWarnas,"damn another day at the office, the sun is bursting from the sky...and the women are eh well...back to the keyboard"
1957321080,disgust,shalmalisohoni,Another Day gone by....  Have to wake up early again tomorrow
1957328258,disgust,CloudiestClairy,i'm so sick   bad throat and the WORST toothache.  good thing i work in a pharmacy.  load me up with drugs!!
1957331877,disgust,hantu,@avrilchan never invite
1957344732,disgust,rainbowbreeze,Gday... Do you know if NHibernate has issues with COM Interop (VB6 &lt;-&gt; .Net Wrapper &lt;-&gt; .Net+NHibernate dll)? I'm getting crazy
1957345881,disgust,CristianTorrent,"@stevecruzblog  It is so unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?"
1957346593,disgust,Jady0903,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it worthed that much money..  hate that hairdresser~~;("
1957347167,disgust,primrosegrace,he just fully yelled @me saying dnt be so fcking stupid grow up! stop with this band shit then... throws the remote at me thnks love u2
1957354740,disgust,mrkmattos,"@powertwitter Not a fan of the layout change of hyperlinks. I don't like the indentation and, well, I'm clicking and no link shows."
1957357393,disgust,khristaaa,My stomach is killing me do j can't sleep
1957361603,disgust,rikaisuru,@digicho I'm inclined to think it's stupid.
1957363745,disgust,teammartin,Hates untalented bitches being mean to my talented friends
1957364947,disgust,ITbarbie,Arghhh So annoyed-yet again gone 2 starbucks &amp; given skimmed milk instead of soy milk!! I can't have milk so hav 2 throw away! Expensive
1957365278,disgust,MrNokill,@markbuchholz the non-Europers managed to dump the sun here! its gonna be a hot time now!
1957378535,disgust,katiemul,This is exactly y I hate driving thru dandy - sittin at lights next to a car of asians who r callin out to me &amp; 1 held up a knife  scum!
1957378778,disgust,JuwalBose,@AravindJose thanks dude. Being a low level business man its hard to get normal credit cards..also our place is not listed with any bank
1957383622,disgust,cambrosio,@jaysun093  yes it is. Sucks don't it
1957390538,disgust,heartillery,why the fuck am I on twitter!!!
1957393736,disgust,lukehmuse,"On way to exam, very very nervous  bah"
1957396708,disgust,LilCeasar,"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes"
1957397161,disgust,brittina,Dang you internet. . . Its been down all night. . .
1957397410,disgust,DaWaBZ94,@bb_nation just launched twittix v1.10 - not convinced
1957401850,disgust,valeriuhh,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE"
1957403098,disgust,LucaBon,How freaking cold is it out in Sydney tonight...
1957403754,disgust,tamodom,woke up from bad dream.  grrrr
1957404195,disgust,rjdennis,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
1957408561,disgust,dancingwithself,I hate it when this computer screws up and decides not to play sound on videos
1957435007,disgust,ClarineV,Waiting for my driver! Hate to wait!!!!!
1957441479,disgust,madrizen,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
1957442173,disgust,ihatecrayons,@she_shines92 aww that sucks
1957444758,disgust,rarrkun,@dragonflyeyes nick's voice still makes me wanna kill things
1957454104,disgust,Trekstar_32,@chuybe again your fault  i didnt make u leave
1957458941,disgust,FelineMoonchild,I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight.
1957460452,disgust,ajc03,got such sore feet
1957465259,disgust,NANCY___,FUCKSAKE i shouldn't smoke so much stuff.
1957467935,disgust,Jullyna,So damn tired! Another long day trw!
1957468342,disgust,el7omed,"just woke up, I'm starving"
1957480314,disgust,carnivalesq,@Epiphora I will never forgive you for burying the erotica. You're snuffing out our love.
1957480356,disgust,IndigoToad,"Had to fix bike chain on the way to work...arrived a filthy, bloody mess   lovely weather though!"
1957484159,disgust,Nita1207,"wants to move to QLD already, this cold weather is killing me"
1957485440,disgust,KobieThatcher,stuck in huge traffic jam
1957486370,disgust,sheh,hates typing on a mac. wishing that i'll be done my english essay soon.  sleeeepy
1957490341,disgust,seyko_,"bah, i h8 waking up"
1957490771,disgust,loveletsgo,"i hate working, especially when the weather is good"
1957494894,disgust,kleyva,Have you ever stepped on a slug by accident? I just did  I hate bugs
1957497342,disgust,hypnoticzexy,Shit week all fucking week  off to the gym now with the worst headache.
1957498978,disgust,peachylaaa,my eyes are streaming!! i HATE hayfever  it's so bad even my tablets aren't working!
1957504449,disgust,nelia39,@GGSerena boo you didnt answer my text
1957512592,disgust,thisloveisblind,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can't keep from falling for him"
1957517844,disgust,jayajha,Bluedart takes a shipment all the way before figuring out &quot;No Deliver&quot; and then bring it back! Databases anyone?
1957519335,disgust,OzSarge,"Just been bitten by SmoothStreaming, it doesn't seem to work for my client's linux users...fan-fricking-tastic"
1957519529,disgust,twinklepuff,? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg
1957534742,disgust,basilmcneck,I hate this bit
1957543156,disgust,sickophantikmnd,This place blows! My UberTwitter isn't functioning here! Had to switch to TB
1957546773,disgust,SparkyMA,Cars been dropped off for service and mot  getting the train home! Hate public transport!!
1957554204,disgust,x333xxx,Hydro drive abandoned after three miles
1957558721,disgust,seutje,hmz... second most popular page on this governmental site is the 404 page... fail
1957563359,disgust,Hildingstam,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October
1957573018,disgust,brtak,"@jojototh @abduzeedo firefox ok, but opera and IE - footer is not ok"
1957575428,disgust,bengillam,@berkscub no sorry twitter sucks balls since the replys change  #fixreplies
1957583174,disgust,miss_r,"Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
1957583581,disgust,tieandshades,Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
1957584006,disgust,oliverwalton,Up earlier because of a stupid orthadontist appointment
1957595823,disgust,ginaflemmen,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
1957608321,disgust,lilmissash,it should be.. not a wink &gt;.&lt;
1957611608,disgust,petraaafied,; keeps getting such delayed responses. why is my internet so messed up?!
1957617413,disgust,Don_Egan,is not paying ï¿½8 per hr for Internet access so may be limited to Twitter via txt
1957627730,disgust,blackarazzi,"I remember when Vanessa first stepped on to the scene. She would give it up to the paps!  Now shes 2 famous I guess. Use us, abuse us!"
1957629394,disgust,jamskii23,Was woken up by my screamin lil nefuew
1957643801,disgust,JellyBeans1991,As predicted i feel lyk shit  gahh i hate bein ill!! At wrk tweet lata xx
1957650945,disgust,dani_l37,I feel so useless
1957652124,disgust,lkespiritu,awhile ago it freaking hot! now it's wet  turn off!
1957657765,disgust,issie07,@x_Beckiie_x omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed
1957657992,disgust,polonapajk,Aaaaaaaa!! I hate fucking winshit!!
1957658212,disgust,KevMain,"Think it may be time for a  lemsip soon, having a cold really sucks"
1957663637,disgust,mkeats,@alexlomas Bastard! I want to be at the beach in the sun
1957664578,disgust,crashedinlife,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
1957665077,disgust,lilpaowow,"@ShiGGaShay - I only get bubble tea during the cambodian new year - only once a year  &amp; when i do, i stand in line for over 10-15 min."
1957670571,disgust,Ediesedgwick83,@Sarahies I will be ok when I have been to the drs again today and got my essay done  x howre you?? x
1957673742,disgust,peachy_gold,Geography papers are so boring!  I hate revision!
1957674693,disgust,barbsrad,"urgh, my head is banging."
1957675512,disgust,LauraSmetsers,@robinlefeber Ojee! That sucks...
1957679893,disgust,jesssicababesss,Oh fml its probs gunna be at shepards bush  i hate it there
1957681827,disgust,Peterkin,Anyone got any remedies for neck pain? Haven't been able to turn my head properly without a bad twinge for a few days now
1957686686,disgust,EAZY_ERON,My record player has decided to die. Why on Friday night? Sad E  http://twitpic.com/667a4
1957689210,disgust,camilleali,I can't sleep ugh!! and I have shit to do all damn day tomorrow. Wanting to take a sleeping pill but I know Ill get up late
1957696481,disgust,Pixie_Anna,@maddieprior mother is hogging the TV
1957706885,disgust,blistereduk,Hates headaches! Maybe I'm not ready to rock
1957708099,disgust,Badger5000,@razzbingo britain is shit
1957714342,disgust,Adesto,@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
1957731297,disgust,Luke_Simpson666,"trying to get used to twitter, i have a cold"
1957738262,disgust,Lieszl,preparing for my spanish.. BAAAAAAAAAAH
1957742569,disgust,dylanholshausen,I am so damn hungry it's not even funny!
1957744649,disgust,BILLABABE515,@cynimarie p.s. There is such thing as having too much sushi! Bleeeeah!
1957745868,disgust,Sirvinya,What a gorgeous day!! And I'm going to be stuck in a lab for the next 9 hours or so
1957759997,disgust,ohsailoralex,i'm sick of waking up and feeling exhausted
1957762612,disgust,jiangyin,hate this fucking cold. i can't stop sneezing. and claratyne only works for an hr or 2
1958041749,disgust,mareklutz,in the mailbox already for 2 hours
1958042965,disgust,emacgrass,@JeremyTheXIV i take it you're not a fan
1958046178,disgust,LeanneMellows,@lordofleisure Will have to it's only across the water and all. Just damned expensive
1958047558,disgust,Nad_d,i can't studyyyyyyyyyyyyyyyyyyyyyyyyy  i have an exam tom
1958050811,disgust,atikastuart,i know i was wrong. maybe i shouldnt did all of those fuckin things like that
1958054216,disgust,baldeggie,Hey now that I'm on a roll everybody in twitter-ville is sleeping  grrr I never WIN :/ http://myloc.me/1Y2J
1958055436,disgust,SelyJonas,"Sick, sick, sick. This sucks. i can't even breathe properly"
1958058819,disgust,xlisamx,sick of having constant bad dreams  grr
1958061850,disgust,JBnVFCLover786,@Jenniferlai7 What can you say about Jayk??I'm pretty pissed at pretty much everything right now
1958079779,disgust,Max_ElectroBoy,trying to draw some manga/anime for our new website ... very bad idea!   http://bit.ly/k6iOv
1958087984,disgust,abbysaga,Aww.. I lost 3 followers.  FOLLOW ME !
1958091165,disgust,SY94,don't want to go!!!
1958091205,disgust,therealdevil,"@nixsight  yes indeed, makes it a bitch to try and design universally"
1958101472,disgust,eppsie,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[
1958104512,disgust,citizensmitt,"@gerald_d I can't view anything, Gerald. Not only am I banned, I can't even read the damn place."
1958104863,disgust,SY94,I am NOT in the mood for a long car drive
1958115796,disgust,ohhcarissa,http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat
1958117612,disgust,Sandrake,Getting very frustrated by people who don't know what they want... can't wait to go home tonight...
1958119313,disgust,colinrmccabe,@tweetie Why do I have to enter my registration details every time I update?
1958119443,disgust,jemariie,@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance
1958119955,disgust,special_noodles,"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories"
1958123382,disgust,karinb_za,@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*
1958126712,disgust,gangstaaadisney,hates having to be at work for six am
1958128173,disgust,KatWoman17,Fed up today        No-one's available for comment
1958131790,disgust,phonographh,@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.
1960145467,disgust,KellySutton,@luketurcotte Not having Hulu in Germany sucks
1960145634,disgust,SirCrumpet,I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.
1960147587,disgust,longlostpenpal,"want to read twilight all day, not work at the stupid cher function"
1960157324,disgust,darkpaintedrose,"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho."
1960160266,disgust,nikkinana,not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about
1960167394,disgust,jrnygirl,suffering benadryl hangover this morning and a killer headache.... ugh!
1960168482,disgust,SamBam911,@gprado Awww I HATE that one!!
1960169784,disgust,honeysnowflakes,@KinanLW I live in the Philippines. &gt;.&lt; and honestly i wanna live somewhere with snow!!
1960190630,disgust,luisbg,"sorry paul scheuring, but prison break series finale sucked... in so many levels"
